Gender,RFCM,Time,Influence,Du lịch,Thể thao điện tử,Phim ảnh,Âm nhạc,Thời trang,Đọc sánh,Hội họa - mỹ thuật,Thể thao,Chụp ảnh,chơi game,Biên tập viên,phóng viên,Viết,dancing,Uống trà sữa cùng hội chị em.,Maths_score,Physics_score,Chemistry_score,English_score,Literature_score,History_score,Geography_score,Major
1,3,2.0,2.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,7.25,5.75,7.25,7.25,8.5,8.5,7.25,Truyền thông mạng máy tính
0,1,3.0,3.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,8.5,7.25,8.5,8.5,7.25,8.5,8.5,Truyền thông mạng máy tính
0,1,2.0,2.0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,7.25,7.25,8.5,8.5,7.25,7.25,8.5,Truyền thông mạng máy tính
0,1,3.0,2.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,7.25,5,8.5,5,5.75,7.25,9.5,Truyền thông mạng máy tính
1,5,1.0,1.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,7.25,7.25,7.25,5.75,7.25,7.25,8.5,Truyền thông mạng máy tính
0,1,5.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7.25,8.5,8.5,8.5,8.5,7.25,8.5,Truyền thông mạng máy tính
0,3,4.0,3.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,8.5,7.25,8.5,7.25,7.25,9.5,9.5,Truyền thông mạng máy tính
1,5,3.0,3.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7.25,8.5,8.5,8.5,9.5,7.25,5.75,Truyền thông mạng máy tính
0,3,3.0,2.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,8.5,8.5,7.25,5.75,2.5,5.75,8.5,Truyền thông mạng máy tính
0,3,3.0,3.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,8.5,5,7.25,5,7.25,Truyền thông mạng máy tính
1,1,3.0,3.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,8.5,8.5,8.5,Truyền thông mạng máy tính
0,3,3.0,3.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,9.5,9.5,7.25,Truyền thông mạng máy tính
1,5,3.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,9.5,9.5,8.5,8.5,7.25,Truyền thông mạng máy tính
0,5,3.0,3.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8.5,7.25,8.5,9.5,8.5,8.5,7.25,Truyền thông mạng máy tính
0,1,4.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,9.5,9.5,9.5,9.5,Truyền thông mạng máy tính
0,0,3.0,2.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.25,8.5,8.5,5,8.5,7.25,Truyền thông mạng máy tính
1,3,5.0,1.0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,7.25,5.75,7.25,5.75,2.5,5.75,2.5,Truyền thông mạng máy tính
1,5,2.0,1.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,5.75,7.25,5.75,7.25,7.25,7.25,8.5,Truyền thông mạng máy tính
1,5,3.0,2.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,8.5,2.5,5.75,2.5,5.75,7.25,7.25,Truyền thông mạng máy tính
0,4,4.0,5.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,5.75,5.75,7.25,2.5,7.25,5.75,7.25,Truyền thông mạng máy tính
1,5,5.0,3.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7.25,2.5,5,5.75,2.5,7.25,5.75,Truyền thông mạng máy tính
1,3,5.0,3.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5.75,7.25,7.25,2.5,2.5,5,5.75,Truyền thông mạng máy tính
0,4,3.0,4.0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,7.25,5.75,5.75,2.5,2.5,5.75,5.75,Truyền thông mạng máy tính
0,1,2.0,3.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.5,5.75,5.75,2.5,5.75,2.5,5.75,Truyền thông mạng máy tính
0,4,4.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,7.25,7.25,7.25,7.25,Truyền thông mạng máy tính
0,4,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,7.25,7.25,7.25,7.25,7.25,7.25,Truyền thông mạng máy tính
1,4,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,8.5,7.25,7.25,7.25,Truyền thông mạng máy tính
1,4,4.0,4.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.25,8.5,8.5,7.25,7.25,7.25,7.25,Truyền thông mạng máy tính
1,0,3.0,2.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,Truyền thông mạng máy tính
0,4,4.0,3.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,7.25,8.5,7.25,8.5,8.5,Truyền thông mạng máy tính
1,4,4.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.5,9.5,9.5,9.5,9.5,9.5,9.5,Truyền thông mạng máy tính
1,4,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.8,7.1,6.5,5,5.6,7.5,7.8,Truyền thông mạng máy tính
0,4,3.0,3.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,8.5,8.5,8.5,Truyền thông mạng máy tính
1,4,5.0,5.0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,7.25,7.25,7.25,7.25,7.25,7.25,7.25,Truyền thông mạng máy tính
0,4,5.0,5.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,9.5,8.5,7.25,8.5,7.25,7.25,7.25,Truyền thông mạng máy tính
0,4,4.0,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8.5,7.25,7.25,7.25,7.25,9.5,9.5,Truyền thông mạng máy tính
1,3,2.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9.5,7.25,7.25,7.25,8.5,8.5,8.5,Truyền thông mạng máy tính
0,4,3.0,5.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9.5,8.5,8.5,9.5,8.5,9.5,9.5,Truyền thông mạng máy tính
0,2,4.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9.5,9.5,7.25,9.5,8.5,8.5,8.5,Truyền thông mạng máy tính
0,3,5.0,3.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,5,5,Truyền thông mạng máy tính
1,2,4.0,3.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8.5,9.5,8.5,8.5,7.25,7.25,7.25,Truyền thông mạng máy tính
1,3,4.0,2.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,5,5,Truyền thông mạng máy tính
0,4,4.0,4.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,8.5,7.25,7.25,7.25,7.25,7.25,Truyền thông mạng máy tính
0,4,4.0,3.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,7.25,8.5,7.25,8.5,8.5,Truyền thông mạng máy tính
0,4,4.0,4.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,8.5,7.25,7.25,7.25,7.25,7.25,Truyền thông mạng máy tính
0,4,4.0,5.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,5.75,5.75,7.25,2.5,7.25,5.75,7.25,Truyền thông mạng máy tính
0,1,5.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7.25,8.5,8.5,8.5,8.5,7.25,8.5,Truyền thông mạng máy tính
1,4,5.0,5.0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,7.25,7.25,7.25,7.25,7.25,7.25,7.25,Truyền thông mạng máy tính
1,2,3.0,4.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.25,8.5,7.25,8.5,8.5,7.25,Truyền thông mạng máy tính
0,3,3.0,3.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,9.5,9.5,7.25,Truyền thông mạng máy tính
0,4,4.0,3.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,7.25,8.5,7.25,8.5,8.5,Truyền thông mạng máy tính
0,3,3.0,3.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,8.5,5,7.25,5,7.25,Truyền thông mạng máy tính
0,5,3.0,3.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8.5,7.25,8.5,9.5,8.5,8.5,7.25,Truyền thông mạng máy tính
0,1,3.0,3.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,8.5,7.25,8.5,8.5,7.25,8.5,8.5,Truyền thông mạng máy tính
0,1,3.0,3.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,8.5,7.25,8.5,8.5,7.25,8.5,8.5,Truyền thông mạng máy tính
0,1,4.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,9.5,9.5,9.5,9.5,Truyền thông mạng máy tính
1,4,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,8.5,7.25,7.25,7.25,Truyền thông mạng máy tính
1,4,4.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.5,9.5,9.5,9.5,9.5,9.5,9.5,Truyền thông mạng máy tính
0,1,4.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,9.5,9.5,9.5,9.5,Truyền thông mạng máy tính
0,3,1.0,3.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,9.5,8.5,7.25,7.25,7.25,7.25,Truyền thông mạng máy tính
1,5,3.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,9.5,9.5,8.5,8.5,7.25,Truyền thông mạng máy tính
0,2,3.0,2.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,7.25,7.25,Truyền thông mạng máy tính
0,1,4.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,9.5,9.5,9.5,9.5,Truyền thông mạng máy tính
0,4,5.0,5.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,9.5,8.5,7.25,8.5,7.25,7.25,7.25,Truyền thông mạng máy tính
1,5,5.0,3.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7.25,2.5,5,5.75,2.5,7.25,5.75,Truyền thông mạng máy tính
1,0,3.0,2.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,Truyền thông mạng máy tính
0,2,3.0,2.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,7.25,7.25,Truyền thông mạng máy tính
0,3,3.0,3.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,9.5,9.5,7.25,Truyền thông mạng máy tính
0,1,2.0,3.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.5,5.75,5.75,2.5,5.75,2.5,5.75,Truyền thông mạng máy tính
0,1,2.0,2.0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,7.25,7.25,8.5,8.5,7.25,7.25,8.5,Truyền thông mạng máy tính
1,5,3.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,9.5,9.5,8.5,8.5,7.25,Truyền thông mạng máy tính
0,4,5.0,5.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,9.5,8.5,7.25,8.5,7.25,7.25,7.25,Truyền thông mạng máy tính
0,0,3.0,2.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.25,8.5,8.5,5,8.5,7.25,Truyền thông mạng máy tính
0,3,5.0,3.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,5,5,Truyền thông mạng máy tính
1,5,2.0,1.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,5.75,7.25,5.75,7.25,7.25,7.25,8.5,Truyền thông mạng máy tính
0,4,3.0,3.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,8.5,8.5,8.5,Truyền thông mạng máy tính
1,3,4.0,2.0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,7.25,8.5,8.5,7.25,7.25,7.25,8.5,Tài chính ngân hàng
0,1,3.0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,7.25,7.25,8.5,8.5,7.25,7.25,7.25,Tài chính ngân hàng
0,5,5.0,5.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.25,8.5,7.25,9.5,8.5,9.5,9.5,Tài chính ngân hàng
1,1,4.0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7.25,7.25,7.25,7.25,8.5,9.5,8.5,Tài chính ngân hàng
1,1,3.0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.25,7.25,7.25,7.25,5,9.5,8.5,Tài chính ngân hàng
1,1,3.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.25,5.75,7.25,5,7.25,8.5,8.5,Tài chính ngân hàng
1,5,2.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,7.25,7.25,5,5.75,7.25,8.5,8.5,Tài chính ngân hàng
1,1,4.0,2.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,9.5,9.5,8.5,5,7.25,8.5,7.25,Tài chính ngân hàng
1,5,3.0,3.0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,8.5,8.5,7.25,8.5,9.5,9.5,8.5,Tài chính ngân hàng
1,2,3.0,3.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7.25,7.25,8.5,7.25,8.5,8.5,5.75,Tài chính ngân hàng
1,1,3.0,2.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,7.25,8.5,8.5,7.25,8.5,7.25,7.25,Tài chính ngân hàng
0,5,3.0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7.25,7.25,8.5,8.5,8.5,8.5,8.5,Tài chính ngân hàng
1,4,4.0,4.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.25,8.5,8.5,8.5,9.5,9.5,Tài chính ngân hàng
1,3,3.0,3.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,8.5,7.25,9.5,9.5,Tài chính ngân hàng
0,1,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Tài chính ngân hàng
1,1,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,8.5,8.5,8.5,8.5,Tài chính ngân hàng
1,1,4.0,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Tài chính ngân hàng
1,4,4.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Tài chính ngân hàng
1,3,4.0,2.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,8.5,8.5,Tài chính ngân hàng
1,2,3.0,3.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,9.5,7.25,8.5,7.25,7.25,7.25,Tài chính ngân hàng
0,4,5.0,4.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,8.5,8.5,Tài chính ngân hàng
1,1,4.0,4.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,9.5,7.25,7.25,8.5,7.25,8.5,8.5,Tài chính ngân hàng
1,2,3.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.5,7.25,7.25,7.25,8.5,8.5,8.5,Tài chính ngân hàng
0,1,4.0,4.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,9.5,9.5,7.25,9.5,7.25,7.25,7.25,Tài chính ngân hàng
1,4,4.0,5.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,8.5,7.25,8.5,8.5,Tài chính ngân hàng
1,2,4.0,4.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,8.5,8.5,7.25,7.25,8.5,7.25,8.5,Tài chính ngân hàng
1,0,3.0,4.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.5,9.5,9.5,8.5,8.5,9.5,7.25,Tài chính ngân hàng
0,1,1.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.25,7.25,7.25,5.75,5.75,5.75,5.75,Tài chính ngân hàng
1,4,5.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Tài chính ngân hàng
1,3,3.0,4.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7.25,8.5,7.25,7.25,7.25,8.5,8.5,Tài chính ngân hàng
1,3,4.0,4.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,7.1,6.3,5.7,7.6,7.8,7.7,7.6,Tài chính ngân hàng
1,2,3.0,3.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,9.5,7.25,7.25,5.75,8.5,7.25,7.25,Tài chính ngân hàng
0,4,1.0,5.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Tài chính ngân hàng
1,2,3.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,8.5,7.25,7.25,8.5,Tài chính ngân hàng
1,2,3.0,3.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8.3,7.25,7.25,8.5,8.5,9.5,9.5,Tài chính ngân hàng
1,2,1.0,5.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,7.25,7.25,7.25,8.5,7.25,7.25,Tài chính ngân hàng
1,2,1.0,5.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,7.25,7.25,7.25,8.5,7.25,7.25,Tài chính ngân hàng
1,2,4.0,4.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,7.25,7.25,8.5,7.25,8.5,8.5,Tài chính ngân hàng
0,4,2.0,2.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9.7,9.5,9.6,9.4,8.1,7.5,8.5,Tài chính ngân hàng
1,0,4.0,4.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,8.5,8.5,8.5,Tài chính ngân hàng
0,2,1.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,2.5,7.25,7.25,7.25,9.5,9.5,Tài chính ngân hàng
1,4,5.0,4.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,8.5,7.25,7.25,8.5,7.25,7.25,7.25,Tài chính ngân hàng
1,4,5.0,4.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,9.5,8.5,8.5,9.5,8.5,7.25,7.25,Tài chính ngân hàng
1,3,4.0,4.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Tài chính ngân hàng
1,4,5.0,5.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9.5,9.5,9.5,9.5,7.25,8.5,8.5,Tài chính ngân hàng
1,1,3.0,5.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,5.75,5.75,5.75,Tài chính ngân hàng
0,4,2.0,2.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9.7,9.5,9.6,9.4,8.1,7.5,8.5,Tài chính ngân hàng
1,4,5.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Tài chính ngân hàng
0,1,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Tài chính ngân hàng
1,4,5.0,4.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,9.5,8.5,8.5,9.5,8.5,7.25,7.25,Tài chính ngân hàng
1,1,4.0,2.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,9.5,9.5,8.5,5,7.25,8.5,7.25,Tài chính ngân hàng
0,4,5.0,4.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,8.5,8.5,Tài chính ngân hàng
0,4,2.0,2.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9.7,9.5,9.6,9.4,8.1,7.5,8.5,Tài chính ngân hàng
1,3,4.0,2.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,8.5,8.5,Tài chính ngân hàng
1,2,3.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.5,7.25,7.25,7.25,8.5,8.5,8.5,Tài chính ngân hàng
1,1,3.0,2.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,7.25,8.5,8.5,7.25,8.5,7.25,7.25,Tài chính ngân hàng
1,1,3.0,2.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,7.25,8.5,8.5,7.25,8.5,7.25,7.25,Tài chính ngân hàng
0,1,4.0,4.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,9.5,9.5,7.25,9.5,7.25,7.25,7.25,Tài chính ngân hàng
1,2,1.0,5.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,7.25,7.25,7.25,8.5,7.25,7.25,Tài chính ngân hàng
1,0,4.0,4.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,8.5,8.5,8.5,Tài chính ngân hàng
0,1,4.0,4.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,9.5,9.5,7.25,9.5,7.25,7.25,7.25,Tài chính ngân hàng
0,5,5.0,5.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.25,8.5,7.25,9.5,8.5,9.5,9.5,Tài chính ngân hàng
1,1,4.0,4.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,9.5,7.25,7.25,8.5,7.25,8.5,8.5,Tài chính ngân hàng
0,1,3.0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,7.25,7.25,8.5,8.5,7.25,7.25,7.25,Tài chính ngân hàng
0,1,4.0,4.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,9.5,9.5,7.25,9.5,7.25,7.25,7.25,Tài chính ngân hàng
1,3,4.0,4.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Tài chính ngân hàng
1,3,3.0,4.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7.25,8.5,7.25,7.25,7.25,8.5,8.5,Tài chính ngân hàng
1,2,4.0,4.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,7.25,7.25,8.5,7.25,8.5,8.5,Tài chính ngân hàng
0,1,3.0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,7.25,7.25,8.5,8.5,7.25,7.25,7.25,Tài chính ngân hàng
0,4,5.0,4.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,8.5,8.5,Tài chính ngân hàng
0,4,1.0,5.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Tài chính ngân hàng
0,5,3.0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7.25,7.25,8.5,8.5,8.5,8.5,8.5,Tài chính ngân hàng
1,1,4.0,4.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,9.5,7.25,7.25,8.5,7.25,8.5,8.5,Tài chính ngân hàng
1,3,4.0,4.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Tài chính ngân hàng
1,4,4.0,5.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,8.5,7.25,8.5,8.5,Tài chính ngân hàng
1,0,3.0,4.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.5,9.5,9.5,8.5,8.5,9.5,7.25,Tài chính ngân hàng
1,4,5.0,4.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,8.5,7.25,7.25,8.5,7.25,7.25,7.25,Tài chính ngân hàng
0,1,1.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.25,7.25,7.25,5.75,5.75,5.75,5.75,Tài chính ngân hàng
1,1,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,8.5,8.5,8.5,8.5,Tài chính ngân hàng
0,1,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Tài chính ngân hàng
1,3,4.0,4.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Tài chính ngân hàng
0,5,5.0,5.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.25,8.5,7.25,9.5,8.5,9.5,9.5,Tài chính ngân hàng
1,2,1.0,5.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,7.25,7.25,7.25,8.5,7.25,7.25,Tài chính ngân hàng
1,5,2.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,7.25,7.25,5,5.75,7.25,8.5,8.5,Tài chính ngân hàng
0,4,5.0,4.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,8.5,8.5,Tài chính ngân hàng
0,4,2.0,4.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,7.25,7.25,7.25,5.75,7.25,8.5,8.5,Hệ thống thông tin
0,5,5.0,4.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8.5,9.5,9.5,9.5,5,9.5,9.5,Hệ thống thông tin
1,5,3.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.5,7.25,7.25,7.25,7.25,7.25,8.5,Hệ thống thông tin
0,0,4.0,4.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5.75,8.5,9.5,7.25,5,5.75,7.25,Hệ thống thông tin
1,2,4.0,2.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,7.25,7.25,8.5,7.25,5,8.5,8.5,Hệ thống thông tin
1,4,5.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,5,8.5,7.25,7.25,7.25,Hệ thống thông tin
